game_year,game_date,game_pk,game_type,away_team,home_team,away_id,home_id,away_score,home_score,is_complete,url
2021,2021-08-27,632735,R,red-sox,indians,4,7,4,3,True,www.mlb.com/gameday/red-sox-vs-indians/2021/08/27/632735/final/
2021,2021-08-27,632718,R,cubs,white-sox,5,9,13,17,True,www.mlb.com/gameday/cubs-vs-white-sox/2021/08/27/632718/final/
2021,2021-08-27,632709,R,blue-jays,tigers,29,10,1,2,True,www.mlb.com/gameday/blue-jays-vs-tigers/2021/08/27/632709/final/
2021,2021-08-27,632782,R,padres,angels,23,13,5,0,True,www.mlb.com/gameday/padres-vs-angels/2021/08/27/632782/final/
2021,2021-08-27,632740,R,rockies,dodgers,8,14,4,2,True,www.mlb.com/gameday/rockies-vs-dodgers/2021/08/27/632740/final/
2021,2021-08-27,632742,R,reds,marlins,6,15,6,0,True,www.mlb.com/gameday/reds-vs-marlins/2021/08/27/632742/final/
2021,2021-08-27,632759,R,brewers,twins,16,17,0,2,True,www.mlb.com/gameday/brewers-vs-twins/2021/08/27/632759/final/
2021,2021-08-27,632800,R,nationals,mets,30,18,2,1,True,www.mlb.com/gameday/nationals-vs-mets/2021/08/27/632800/final/
2021,2021-08-27,632725,R,yankees,athletics,19,20,8,2,True,www.mlb.com/gameday/yankees-vs-athletics/2021/08/27/632725/final/
2021,2021-08-27,632808,R,d-backs,phillies,2,21,6,7,True,www.mlb.com/gameday/d-backs-vs-phillies/2021/08/27/632808/final/
2021,2021-08-27,632762,R,cardinals,pirates,26,22,4,3,True,www.mlb.com/gameday/cardinals-vs-pirates/2021/08/27/632762/final/
2021,2021-08-27,632753,R,royals,mariners,12,24,8,7,True,www.mlb.com/gameday/royals-vs-mariners/2021/08/27/632753/final/
2021,2021-08-27,632734,R,astros,rangers,11,28,5,4,True,www.mlb.com/gameday/astros-vs-rangers/2021/08/27/632734/final/
2021,2021-08-28,632733,R,giants,braves,25,1,5,0,True,www.mlb.com/gameday/giants-vs-braves/2021/08/28/632733/final/
2021,2021-08-28,632721,R,rays,orioles,27,3,4,3,True,www.mlb.com/gameday/rays-vs-orioles/2021/08/28/632721/final/
2021,2021-08-28,632737,R,red-sox,indians,4,7,5,3,True,www.mlb.com/gameday/red-sox-vs-indians/2021/08/28/632737/final/
2021,2021-08-28,632722,R,cubs,white-sox,5,9,7,0,True,www.mlb.com/gameday/cubs-vs-white-sox/2021/08/28/632722/final/
2021,2021-08-28,632719,R,blue-jays,tigers,29,10,3,2,True,www.mlb.com/gameday/blue-jays-vs-tigers/2021/08/28/632719/final/
2021,2021-08-28,632697,R,padres,angels,23,13,2,10,True,www.mlb.com/gameday/padres-vs-angels/2021/08/28/632697/final/
2021,2021-08-28,632707,R,rockies,dodgers,8,14,2,5,True,www.mlb.com/gameday/rockies-vs-dodgers/2021/08/28/632707/final/
2021,2021-08-28,632757,R,reds,marlins,6,15,1,6,True,www.mlb.com/gameday/reds-vs-marlins/2021/08/28/632757/final/
2021,2021-08-28,632716,R,brewers,twins,16,17,4,6,True,www.mlb.com/gameday/brewers-vs-twins/2021/08/28/632716/final/
2021,2021-08-28,632717,R,nationals,mets,30,18,3,5,True,www.mlb.com/gameday/nationals-vs-mets/2021/08/28/632717/final/
2021,2021-08-28,632706,R,yankees,athletics,19,20,2,3,True,www.mlb.com/gameday/yankees-vs-athletics/2021/08/28/632706/final/
2021,2021-08-28,632712,R,d-backs,phillies,2,21,0,7,True,www.mlb.com/gameday/d-backs-vs-phillies/2021/08/28/632712/final/
2021,2021-08-28,632723,R,cardinals,pirates,26,22,13,0,True,www.mlb.com/gameday/cardinals-vs-pirates/2021/08/28/632723/final/
2021,2021-08-28,632713,R,royals,mariners,12,24,4,2,True,www.mlb.com/gameday/royals-vs-mariners/2021/08/28/632713/final/
2021,2021-08-28,632702,R,astros,rangers,11,28,5,2,True,www.mlb.com/gameday/astros-vs-rangers/2021/08/28/632702/final/
2021,2021-08-29,632701,R,giants,braves,25,1,0,9,True,www.mlb.com/gameday/giants-vs-braves/2021/08/29/632701/final/
2021,2021-08-29,632736,R,rays,orioles,27,3,12,8,True,www.mlb.com/gameday/rays-vs-orioles/2021/08/29/632736/final/
2021,2021-08-29,632704,R,red-sox,indians,4,7,5,7,True,www.mlb.com/gameday/red-sox-vs-indians/2021/08/29/632704/final/
2021,2021-08-29,632765,R,cubs,white-sox,5,9,1,13,True,www.mlb.com/gameday/cubs-vs-white-sox/2021/08/29/632765/final/
2021,2021-08-29,632750,R,blue-jays,tigers,29,10,2,1,True,www.mlb.com/gameday/blue-jays-vs-tigers/2021/08/29/632750/final/
2021,2021-08-29,632714,R,rockies,dodgers,8,14,5,0,True,www.mlb.com/gameday/rockies-vs-dodgers/2021/08/29/632714/final/
2021,2021-08-29,632684,R,reds,marlins,6,15,1,2,True,www.mlb.com/gameday/reds-vs-marlins/2021/08/29/632684/final/
2021,2021-08-29,632705,R,brewers,twins,16,17,6,2,True,www.mlb.com/gameday/brewers-vs-twins/2021/08/29/632705/final/
2021,2021-08-29,632711,R,nationals,mets,30,18,4,9,True,www.mlb.com/gameday/nationals-vs-mets/2021/08/29/632711/final/
2021,2021-08-29,632700,R,yankees,athletics,19,20,1,3,True,www.mlb.com/gameday/yankees-vs-athletics/2021/08/29/632700/final/
2021,2021-08-29,632673,R,d-backs,phillies,2,21,4,7,True,www.mlb.com/gameday/d-backs-vs-phillies/2021/08/29/632673/final/
2021,2021-08-29,632698,R,cardinals,pirates,26,22,3,4,True,www.mlb.com/gameday/cardinals-vs-pirates/2021/08/29/632698/final/
2021,2021-08-29,632693,R,royals,mariners,12,24,3,4,True,www.mlb.com/gameday/royals-vs-mariners/2021/08/29/632693/final/
2021,2021-08-29,632696,R,astros,rangers,11,28,2,13,True,www.mlb.com/gameday/astros-vs-rangers/2021/08/29/632696/final/
2021,2021-08-30,632703,R,padres,d-backs,23,2,7,5,True,www.mlb.com/gameday/padres-vs-d-backs/2021/08/30/632703/final/
2021,2021-08-30,632692,R,cardinals,reds,26,6,3,1,True,www.mlb.com/gameday/cardinals-vs-reds/2021/08/30/632692/final/
2021,2021-08-30,633372,R,twins,tigers,17,10,3,2,True,www.mlb.com/gameday/twins-vs-tigers/2021/08/30/633372/final/
2021,2021-08-30,632690,R,yankees,angels,19,13,7,8,True,www.mlb.com/gameday/yankees-vs-angels/2021/08/30/632690/final/
2021,2021-08-30,632674,R,braves,dodgers,1,14,3,5,True,www.mlb.com/gameday/braves-vs-dodgers/2021/08/30/632674/final/
2021,2021-08-30,632665,R,astros,mariners,11,24,4,3,True,www.mlb.com/gameday/astros-vs-mariners/2021/08/30/632665/final/
2021,2021-08-30,632687,R,brewers,giants,16,25,3,1,True,www.mlb.com/gameday/brewers-vs-giants/2021/08/30/632687/final/
2021,2021-08-30,632664,R,red-sox,rays,4,27,1,6,True,www.mlb.com/gameday/red-sox-vs-rays/2021/08/30/632664/final/
2021,2021-08-30,632678,R,rockies,rangers,8,28,3,4,True,www.mlb.com/gameday/rockies-vs-rangers/2021/08/30/632678/final/
2021,2021-08-30,632668,R,orioles,blue-jays,3,29,3,7,True,www.mlb.com/gameday/orioles-vs-blue-jays/2021/08/30/632668/final/
2021,2021-08-30,632691,R,phillies,nationals,21,30,7,4,True,www.mlb.com/gameday/phillies-vs-nationals/2021/08/30/632691/final/
2021,2021-08-31,632672,R,padres,d-backs,23,2,3,0,True,www.mlb.com/gameday/padres-vs-d-backs/2021/08/31/632672/final/
2021,2021-08-31,632683,R,pirates,white-sox,22,9,2,4,True,www.mlb.com/gameday/pirates-vs-white-sox/2021/08/31/632683/final/
2021,2021-08-31,632688,R,athletics,tigers,20,10,9,3,True,www.mlb.com/gameday/athletics-vs-tigers/2021/08/31/632688/final/
2021,2021-08-31,632676,R,indians,royals,7,12,7,2,True,www.mlb.com/gameday/indians-vs-royals/2021/08/31/632676/final/
2021,2021-08-31,632675,R,yankees,angels,19,13,4,6,True,www.mlb.com/gameday/yankees-vs-angels/2021/08/31/632675/final/
2021,2021-08-31,632663,R,braves,dodgers,1,14,2,3,True,www.mlb.com/gameday/braves-vs-dodgers/2021/08/31/632663/final/
2021,2021-08-31,632694,R,cubs,twins,5,17,3,1,True,www.mlb.com/gameday/cubs-vs-twins/2021/08/31/632694/final/
2021,2021-08-31,632679,R,marlins,mets,15,18,1,3,False,www.mlb.com/gameday/marlins-vs-mets/2021/08/31/632679/final/
2021,2021-08-31,632657,R,astros,mariners,11,24,0,4,True,www.mlb.com/gameday/astros-vs-mariners/2021/08/31/632657/final/
2021,2021-08-31,632682,R,brewers,giants,16,25,6,2,True,www.mlb.com/gameday/brewers-vs-giants/2021/08/31/632682/final/
2021,2021-08-31,632669,R,red-sox,rays,4,27,5,8,True,www.mlb.com/gameday/red-sox-vs-rays/2021/08/31/632669/final/
2021,2021-08-31,632680,R,rockies,rangers,8,28,3,4,True,www.mlb.com/gameday/rockies-vs-rangers/2021/08/31/632680/final/
2021,2021-08-31,632715,R,orioles,blue-jays,3,29,4,2,True,www.mlb.com/gameday/orioles-vs-blue-jays/2021/08/31/632715/final/
2021,2021-08-31,632677,R,phillies,nationals,21,30,12,6,True,www.mlb.com/gameday/phillies-vs-nationals/2021/08/31/632677/final/
2021,2021-09-01,632681,R,padres,d-backs,23,2,3,8,True,www.mlb.com/gameday/padres-vs-d-backs/2021/09/01/632681/final/
2021,2021-09-01,632699,R,cardinals,reds,26,6,5,4,False,www.mlb.com/gameday/cardinals-vs-reds/2021/09/01/632699/final/
2021,2021-09-01,632731,R,cardinals,reds,26,6,2,12,False,www.mlb.com/gameday/cardinals-vs-reds/2021/09/01/632731/final/
2021,2021-09-01,632671,R,pirates,white-sox,22,9,3,6,True,www.mlb.com/gameday/pirates-vs-white-sox/2021/09/01/632671/final/
2021,2021-09-01,632710,R,athletics,tigers,20,10,6,8,True,www.mlb.com/gameday/athletics-vs-tigers/2021/09/01/632710/final/
2021,2021-09-01,632662,R,indians,royals,7,12,5,3,True,www.mlb.com/gameday/indians-vs-royals/2021/09/01/632662/final/
2021,2021-09-01,632655,R,yankees,angels,19,13,4,1,True,www.mlb.com/gameday/yankees-vs-angels/2021/09/01/632655/final/
2021,2021-09-01,632656,R,braves,dodgers,1,14,3,4,True,www.mlb.com/gameday/braves-vs-dodgers/2021/09/01/632656/final/
2021,2021-09-01,632689,R,cubs,twins,5,17,3,0,True,www.mlb.com/gameday/cubs-vs-twins/2021/09/01/632689/final/
2021,2021-09-01,632648,R,astros,mariners,11,24,0,1,True,www.mlb.com/gameday/astros-vs-mariners/2021/09/01/632648/final/
2021,2021-09-01,632661,R,brewers,giants,16,25,5,2,True,www.mlb.com/gameday/brewers-vs-giants/2021/09/01/632661/final/
2021,2021-09-01,632653,R,red-sox,rays,4,27,3,2,True,www.mlb.com/gameday/red-sox-vs-rays/2021/09/01/632653/final/
2021,2021-09-01,632641,R,rockies,rangers,8,28,9,5,True,www.mlb.com/gameday/rockies-vs-rangers/2021/09/01/632641/final/
2021,2021-09-01,632640,R,orioles,blue-jays,3,29,4,5,True,www.mlb.com/gameday/orioles-vs-blue-jays/2021/09/01/632640/final/
2021,2021-09-02,632646,R,pirates,cubs,22,5,5,6,True,www.mlb.com/gameday/pirates-vs-cubs/2021/09/02/632646/final/
2021,2021-09-02,632695,R,braves,rockies,1,8,6,5,True,www.mlb.com/gameday/braves-vs-rockies/2021/09/02/632695/final/
2021,2021-09-02,632686,R,athletics,tigers,20,10,8,6,True,www.mlb.com/gameday/athletics-vs-tigers/2021/09/02/632686/final/
2021,2021-09-02,632635,R,indians,royals,7,12,4,2,True,www.mlb.com/gameday/indians-vs-royals/2021/09/02/632635/final/
2021,2021-09-02,632650,R,marlins,mets,15,18,3,4,True,www.mlb.com/gameday/marlins-vs-mets/2021/09/02/632650/final/
2021,2021-09-02,632659,R,brewers,giants,16,25,1,5,True,www.mlb.com/gameday/brewers-vs-giants/2021/09/02/632659/final/
2021,2021-09-02,632630,R,red-sox,rays,4,27,4,0,True,www.mlb.com/gameday/red-sox-vs-rays/2021/09/02/632630/final/
2021,2021-09-02,632670,R,phillies,nationals,21,30,7,6,True,www.mlb.com/gameday/phillies-vs-nationals/2021/09/02/632670/final/
2021,2021-09-03,632708,R,mariners,d-backs,24,2,6,5,True,www.mlb.com/gameday/mariners-vs-d-backs/2021/09/03/632708/final/
2021,2021-09-03,632639,R,indians,red-sox,7,4,5,8,True,www.mlb.com/gameday/indians-vs-red-sox/2021/09/03/632639/final/
2021,2021-09-03,632660,R,pirates,cubs,22,5,5,6,True,www.mlb.com/gameday/pirates-vs-cubs/2021/09/03/632660/final/
2021,2021-09-03,632654,R,tigers,reds,10,6,15,5,True,www.mlb.com/gameday/tigers-vs-reds/2021/09/03/632654/final/
2021,2021-09-03,632644,R,braves,rockies,1,8,3,4,True,www.mlb.com/gameday/braves-vs-rockies/2021/09/03/632644/final/
2021,2021-09-03,632633,R,white-sox,royals,9,12,2,7,True,www.mlb.com/gameday/white-sox-vs-royals/2021/09/03/632633/final/
2021,2021-09-03,632632,R,rangers,angels,28,13,2,3,True,www.mlb.com/gameday/rangers-vs-angels/2021/09/03/632632/final/
2021,2021-09-03,632621,R,phillies,marlins,21,15,3,10,True,www.mlb.com/gameday/phillies-vs-marlins/2021/09/03/632621/final/
2021,2021-09-03,632638,R,cardinals,brewers,26,16,15,4,True,www.mlb.com/gameday/cardinals-vs-brewers/2021/09/03/632638/final/
2021,2021-09-03,632642,R,orioles,yankees,3,19,3,4,True,www.mlb.com/gameday/orioles-vs-yankees/2021/09/03/632642/final/
2021,2021-09-03,632651,R,astros,padres,11,23,6,3,True,www.mlb.com/gameday/astros-vs-padres/2021/09/03/632651/final/
2021,2021-09-03,632645,R,dodgers,giants,14,25,2,3,True,www.mlb.com/gameday/dodgers-vs-giants/2021/09/03/632645/final/
2021,2021-09-03,632627,R,twins,rays,17,27,3,5,True,www.mlb.com/gameday/twins-vs-rays/2021/09/03/632627/final/
2021,2021-09-03,632629,R,athletics,blue-jays,20,29,10,11,True,www.mlb.com/gameday/athletics-vs-blue-jays/2021/09/03/632629/final/
2021,2021-09-03,632617,R,mets,nationals,18,30,6,2,True,www.mlb.com/gameday/mets-vs-nationals/2021/09/03/632617/final/
2021,2021-09-04,632623,R,mariners,d-backs,24,2,8,5,True,www.mlb.com/gameday/mariners-vs-d-backs/2021/09/04/632623/final/
2021,2021-09-04,632634,R,indians,red-sox,7,4,3,4,True,www.mlb.com/gameday/indians-vs-red-sox/2021/09/04/632634/final/
2021,2021-09-04,632624,R,pirates,cubs,22,5,6,7,True,www.mlb.com/gameday/pirates-vs-cubs/2021/09/04/632624/final/
2021,2021-09-04,632649,R,tigers,reds,10,6,4,7,True,www.mlb.com/gameday/tigers-vs-reds/2021/09/04/632649/final/
2021,2021-09-04,632615,R,braves,rockies,1,8,6,7,True,www.mlb.com/gameday/braves-vs-rockies/2021/09/04/632615/final/
2021,2021-09-04,632652,R,white-sox,royals,9,12,10,7,True,www.mlb.com/gameday/white-sox-vs-royals/2021/09/04/632652/final/
2021,2021-09-04,632625,R,rangers,angels,28,13,1,4,True,www.mlb.com/gameday/rangers-vs-angels/2021/09/04/632625/final/
2021,2021-09-04,632626,R,phillies,marlins,21,15,2,3,True,www.mlb.com/gameday/phillies-vs-marlins/2021/09/04/632626/final/
2021,2021-09-04,632667,R,cardinals,brewers,26,16,0,4,True,www.mlb.com/gameday/cardinals-vs-brewers/2021/09/04/632667/final/
2021,2021-09-04,632622,R,orioles,yankees,3,19,4,3,True,www.mlb.com/gameday/orioles-vs-yankees/2021/09/04/632622/final/
2021,2021-09-04,632612,R,astros,padres,11,23,2,10,True,www.mlb.com/gameday/astros-vs-padres/2021/09/04/632612/final/
2021,2021-09-04,632636,R,dodgers,giants,14,25,6,1,True,www.mlb.com/gameday/dodgers-vs-giants/2021/09/04/632636/final/
2021,2021-09-04,632600,R,twins,rays,17,27,4,11,True,www.mlb.com/gameday/twins-vs-rays/2021/09/04/632600/final/
2021,2021-09-04,632616,R,athletics,blue-jays,20,29,8,10,True,www.mlb.com/gameday/athletics-vs-blue-jays/2021/09/04/632616/final/
2021,2021-09-04,632611,R,mets,nationals,18,30,3,4,False,www.mlb.com/gameday/mets-vs-nationals/2021/09/04/632611/final/
2021,2021-09-04,634556,R,mets,nationals,18,30,11,9,True,www.mlb.com/gameday/mets-vs-nationals/2021/09/04/634556/final/
2021,2021-09-05,632601,R,mariners,d-backs,24,2,10,4,True,www.mlb.com/gameday/mariners-vs-d-backs/2021/09/05/632601/final/
2021,2021-09-05,632592,R,indians,red-sox,7,4,11,5,True,www.mlb.com/gameday/indians-vs-red-sox/2021/09/05/632592/final/
2021,2021-09-05,632613,R,pirates,cubs,22,5,8,11,True,www.mlb.com/gameday/pirates-vs-cubs/2021/09/05/632613/final/
2021,2021-09-05,632618,R,tigers,reds,10,6,4,1,True,www.mlb.com/gameday/tigers-vs-reds/2021/09/05/632618/final/
2021,2021-09-05,632606,R,braves,rockies,1,8,9,2,True,www.mlb.com/gameday/braves-vs-rockies/2021/09/05/632606/final/
2021,2021-09-05,632614,R,white-sox,royals,9,12,0,6,True,www.mlb.com/gameday/white-sox-vs-royals/2021/09/05/632614/final/
2021,2021-09-05,632619,R,rangers,angels,28,13,7,3,True,www.mlb.com/gameday/rangers-vs-angels/2021/09/05/632619/final/
2021,2021-09-05,632602,R,phillies,marlins,21,15,4,3,True,www.mlb.com/gameday/phillies-vs-marlins/2021/09/05/632602/final/
2021,2021-09-05,632610,R,cardinals,brewers,26,16,5,6,True,www.mlb.com/gameday/cardinals-vs-brewers/2021/09/05/632610/final/
2021,2021-09-05,632582,R,orioles,yankees,3,19,8,7,True,www.mlb.com/gameday/orioles-vs-yankees/2021/09/05/632582/final/
2021,2021-09-05,632647,R,astros,padres,11,23,3,4,True,www.mlb.com/gameday/astros-vs-padres/2021/09/05/632647/final/
2021,2021-09-05,632599,R,dodgers,giants,14,25,4,6,True,www.mlb.com/gameday/dodgers-vs-giants/2021/09/05/632599/final/
2021,2021-09-05,632605,R,twins,rays,17,27,6,5,True,www.mlb.com/gameday/twins-vs-rays/2021/09/05/632605/final/
2021,2021-09-05,632607,R,athletics,blue-jays,20,29,0,8,True,www.mlb.com/gameday/athletics-vs-blue-jays/2021/09/05/632607/final/
2021,2021-09-05,632598,R,mets,nationals,18,30,13,6,True,www.mlb.com/gameday/mets-vs-nationals/2021/09/05/632598/final/
2021,2021-09-06,632658,R,royals,orioles,12,3,3,2,True,www.mlb.com/gameday/royals-vs-orioles/2021/09/06/632658/final/
2021,2021-09-06,632603,R,rays,red-sox,27,4,11,10,True,www.mlb.com/gameday/rays-vs-red-sox/2021/09/06/632603/final/
2021,2021-09-06,632597,R,reds,cubs,6,5,3,4,True,www.mlb.com/gameday/reds-vs-cubs/2021/09/06/632597/final/
2021,2021-09-06,632591,R,twins,indians,17,7,5,2,True,www.mlb.com/gameday/twins-vs-indians/2021/09/06/632591/final/
2021,2021-09-06,632608,R,giants,rockies,25,8,10,5,True,www.mlb.com/gameday/giants-vs-rockies/2021/09/06/632608/final/
2021,2021-09-06,632596,R,mariners,astros,24,11,2,11,True,www.mlb.com/gameday/mariners-vs-astros/2021/09/06/632596/final/
2021,2021-09-06,632620,R,rangers,angels,28,13,4,0,True,www.mlb.com/gameday/rangers-vs-angels/2021/09/06/632620/final/
2021,2021-09-06,632584,R,phillies,brewers,21,16,12,0,True,www.mlb.com/gameday/phillies-vs-brewers/2021/09/06/632584/final/
2021,2021-09-06,632593,R,blue-jays,yankees,29,19,8,0,True,www.mlb.com/gameday/blue-jays-vs-yankees/2021/09/06/632593/final/
2021,2021-09-06,632585,R,tigers,pirates,10,22,3,6,True,www.mlb.com/gameday/tigers-vs-pirates/2021/09/06/632585/final/
2021,2021-09-06,632628,R,dodgers,cardinals,14,26,5,1,True,www.mlb.com/gameday/dodgers-vs-cardinals/2021/09/06/632628/final/
2021,2021-09-06,632604,R,mets,nationals,18,30,3,4,True,www.mlb.com/gameday/mets-vs-nationals/2021/09/06/632604/final/
2021,2021-09-07,632583,R,nationals,braves,30,1,5,8,True,www.mlb.com/gameday/nationals-vs-braves/2021/09/07/632583/final/
2021,2021-09-07,632595,R,rangers,d-backs,28,2,3,1,True,www.mlb.com/gameday/rangers-vs-d-backs/2021/09/07/632595/final/
2021,2021-09-07,632594,R,royals,orioles,12,3,3,7,True,www.mlb.com/gameday/royals-vs-orioles/2021/09/07/632594/final/
2021,2021-09-07,632588,R,rays,red-sox,27,4,12,7,True,www.mlb.com/gameday/rays-vs-red-sox/2021/09/07/632588/final/
2021,2021-09-07,632637,R,reds,cubs,6,5,4,3,True,www.mlb.com/gameday/reds-vs-cubs/2021/09/07/632637/final/
2021,2021-09-07,632586,R,twins,indians,17,7,3,0,True,www.mlb.com/gameday/twins-vs-indians/2021/09/07/632586/final/
2021,2021-09-07,632587,R,giants,rockies,25,8,12,3,True,www.mlb.com/gameday/giants-vs-rockies/2021/09/07/632587/final/
2021,2021-09-07,632590,R,mariners,astros,24,11,4,5,True,www.mlb.com/gameday/mariners-vs-astros/2021/09/07/632590/final/
2021,2021-09-07,632572,R,mets,marlins,18,15,9,4,True,www.mlb.com/gameday/mets-vs-marlins/2021/09/07/632572/final/
2021,2021-09-07,632569,R,phillies,brewers,21,16,0,10,True,www.mlb.com/gameday/phillies-vs-brewers/2021/09/07/632569/final/
2021,2021-09-07,632577,R,blue-jays,yankees,29,19,5,1,True,www.mlb.com/gameday/blue-jays-vs-yankees/2021/09/07/632577/final/
2021,2021-09-07,632578,R,white-sox,athletics,9,20,6,3,True,www.mlb.com/gameday/white-sox-vs-athletics/2021/09/07/632578/final/
2021,2021-09-07,632560,R,tigers,pirates,10,22,2,3,True,www.mlb.com/gameday/tigers-vs-pirates/2021/09/07/632560/final/
2021,2021-09-07,632581,R,angels,padres,13,23,4,0,True,www.mlb.com/gameday/angels-vs-padres/2021/09/07/632581/final/
2021,2021-09-07,632558,R,dodgers,cardinals,14,26,7,2,True,www.mlb.com/gameday/dodgers-vs-cardinals/2021/09/07/632558/final/
2021,2021-09-08,632554,R,nationals,braves,30,1,4,2,True,www.mlb.com/gameday/nationals-vs-braves/2021/09/08/632554/final/
2021,2021-09-08,632573,R,rangers,d-backs,28,2,8,5,True,www.mlb.com/gameday/rangers-vs-d-backs/2021/09/08/632573/final/
2021,2021-09-08,632576,R,royals,orioles,12,3,8,9,True,www.mlb.com/gameday/royals-vs-orioles/2021/09/08/632576/final/
2021,2021-09-08,632575,R,rays,red-sox,27,4,1,2,True,www.mlb.com/gameday/rays-vs-red-sox/2021/09/08/632575/final/
2021,2021-09-08,632566,R,reds,cubs,6,5,1,4,True,www.mlb.com/gameday/reds-vs-cubs/2021/09/08/632566/final/
2021,2021-09-08,632579,R,twins,indians,17,7,3,0,True,www.mlb.com/gameday/twins-vs-indians/2021/09/08/632579/final/
2021,2021-09-08,632589,R,giants,rockies,25,8,7,4,True,www.mlb.com/gameday/giants-vs-rockies/2021/09/08/632589/final/
2021,2021-09-08,632580,R,mariners,astros,24,11,8,5,True,www.mlb.com/gameday/mariners-vs-astros/2021/09/08/632580/final/
2021,2021-09-08,632574,R,mets,marlins,18,15,1,2,True,www.mlb.com/gameday/mets-vs-marlins/2021/09/08/632574/final/
2021,2021-09-08,632565,R,phillies,brewers,21,16,3,4,True,www.mlb.com/gameday/phillies-vs-brewers/2021/09/08/632565/final/
2021,2021-09-08,632567,R,blue-jays,yankees,29,19,6,3,True,www.mlb.com/gameday/blue-jays-vs-yankees/2021/09/08/632567/final/
2021,2021-09-08,632545,R,white-sox,athletics,9,20,1,5,True,www.mlb.com/gameday/white-sox-vs-athletics/2021/09/08/632545/final/
2021,2021-09-08,632609,R,tigers,pirates,10,22,5,1,True,www.mlb.com/gameday/tigers-vs-pirates/2021/09/08/632609/final/
2021,2021-09-08,632631,R,angels,padres,13,23,5,8,True,www.mlb.com/gameday/angels-vs-padres/2021/09/08/632631/final/
2021,2021-09-08,632643,R,dodgers,cardinals,14,26,4,5,True,www.mlb.com/gameday/dodgers-vs-cardinals/2021/09/08/632643/final/
2021,2021-09-09,632570,R,nationals,braves,30,1,6,7,True,www.mlb.com/gameday/nationals-vs-braves/2021/09/09/632570/final/
2021,2021-09-09,632556,R,royals,orioles,12,3,6,0,True,www.mlb.com/gameday/royals-vs-orioles/2021/09/09/632556/final/
2021,2021-09-09,632561,R,twins,indians,17,7,1,4,True,www.mlb.com/gameday/twins-vs-indians/2021/09/09/632561/final/
2021,2021-09-09,632536,R,mets,marlins,18,15,2,3,True,www.mlb.com/gameday/mets-vs-marlins/2021/09/09/632536/final/
2021,2021-09-09,632546,R,blue-jays,yankees,29,19,6,4,True,www.mlb.com/gameday/blue-jays-vs-yankees/2021/09/09/632546/final/
2021,2021-09-09,632562,R,white-sox,athletics,9,20,1,3,True,www.mlb.com/gameday/white-sox-vs-athletics/2021/09/09/632562/final/
2021,2021-09-09,632548,R,rockies,phillies,8,21,4,3,True,www.mlb.com/gameday/rockies-vs-phillies/2021/09/09/632548/final/
2021,2021-09-09,632564,R,dodgers,cardinals,14,26,1,2,True,www.mlb.com/gameday/dodgers-vs-cardinals/2021/09/09/632564/final/
2021,2021-09-10,632571,R,marlins,braves,15,1,2,6,True,www.mlb.com/gameday/marlins-vs-braves/2021/09/10/632571/final/
2021,2021-09-10,632563,R,blue-jays,orioles,29,3,3,6,True,www.mlb.com/gameday/blue-jays-vs-orioles/2021/09/10/632563/final/
2021,2021-09-10,632550,R,giants,cubs,25,5,6,1,True,www.mlb.com/gameday/giants-vs-cubs/2021/09/10/632550/final/
2021,2021-09-10,632557,R,brewers,indians,16,7,10,3,True,www.mlb.com/gameday/brewers-vs-indians/2021/09/10/632557/final/
2021,2021-09-10,632559,R,red-sox,white-sox,4,9,3,4,True,www.mlb.com/gameday/red-sox-vs-white-sox/2021/09/10/632559/final/
2021,2021-09-10,632543,R,rays,tigers,27,10,4,10,True,www.mlb.com/gameday/rays-vs-tigers/2021/09/10/632543/final/
2021,2021-09-10,632549,R,angels,astros,13,11,5,10,True,www.mlb.com/gameday/angels-vs-astros/2021/09/10/632549/final/
2021,2021-09-10,632542,R,padres,dodgers,23,14,0,3,True,www.mlb.com/gameday/padres-vs-dodgers/2021/09/10/632542/final/
2021,2021-09-10,632541,R,royals,twins,12,17,6,4,True,www.mlb.com/gameday/royals-vs-twins/2021/09/10/632541/final/
2021,2021-09-10,632552,R,yankees,mets,19,18,3,10,True,www.mlb.com/gameday/yankees-vs-mets/2021/09/10/632552/final/
2021,2021-09-10,632544,R,rangers,athletics,28,20,5,10,True,www.mlb.com/gameday/rangers-vs-athletics/2021/09/10/632544/final/
2021,2021-09-10,632537,R,rockies,phillies,8,21,11,2,True,www.mlb.com/gameday/rockies-vs-phillies/2021/09/10/632537/final/
2021,2021-09-10,632555,R,nationals,pirates,30,22,3,4,True,www.mlb.com/gameday/nationals-vs-pirates/2021/09/10/632555/final/
2021,2021-09-10,632528,R,d-backs,mariners,2,24,4,5,True,www.mlb.com/gameday/d-backs-vs-mariners/2021/09/10/632528/final/
2021,2021-09-10,632534,R,reds,cardinals,6,26,4,2,True,www.mlb.com/gameday/reds-vs-cardinals/2021/09/10/632534/final/
2021,2021-09-11,632538,R,marlins,braves,15,1,6,4,True,www.mlb.com/gameday/marlins-vs-braves/2021/09/11/632538/final/
2021,2021-09-11,632539,R,blue-jays,orioles,29,3,11,10,False,www.mlb.com/gameday/blue-jays-vs-orioles/2021/09/11/632539/final/
2021,2021-09-11,633331,R,blue-jays,orioles,29,3,11,2,False,www.mlb.com/gameday/blue-jays-vs-orioles/2021/09/11/633331/final/
